   DEPT        CTEM       DCAL        DT      GR_EDTC      GTEM       ITT        RWA        SPHI       STIT       TENS
   7311.0000   201.1296     0.7720    85.2754    96.9695   172.4822     0.2724   -46.0037     0.2146     0.0000  2884.0000
   7311.5000   201.1296     1.0404    85.8162    98.6157   172.4894     0.2723   -47.1195     0.2172     0.0000  2836.0000
   7312.0000   201.1296     0.7126    84.1278   108.4814   172.4965     0.2723   -43.6342     0.2090     0.0000  2841.0000
   7312.5000   201.1296     0.7878    82.3810   105.9348   172.5037     0.2722   -40.0279     0.2001     0.0000  2861.0000
   7313.0000   201.1296     0.6713    84.1664   100.4051   172.5108     0.2722   -43.7139     0.2092     0.0000  2827.0000
   7313.5000   201.1296     0.6843    82.1981    98.3736   172.5179     0.2722   -39.6507     0.1992     0.0000  2864.0000
   7314.0000   201.1296     0.8038    85.2430    99.4922   172.5251     0.2721   -45.9367     0.2144     0.0000  2859.0000
   7314.5000   201.1296     0.7164    86.6202   104.7663   172.5322     0.2721   -48.7766     0.2209     0.0000  2856.0000
   7315.0000   201.1296     0.7793    85.6063   108.3556   172.5394     0.2720   -46.6866     0.2162     0.0000  2911.0000
   7315.5000   201.1296     0.7848    87.5173   119.2598   172.5465     0.2720   -50.6227     0.2251     0.0000  2872.0000
   7316.0000   201.1296     0.7659    86.4277   116.5909   172.5537     0.2719   -48.3800     0.2200     0.0000  2861.0000
   7316.5000   201.1296     0.8790    86.1930   113.4294   172.5608     0.2719   -47.8964     0.2189     0.0000  2887.0000
   7317.0000   201.1296     0.7467    86.6041   109.8961   172.5680     0.2719   -48.7434     0.2209     0.0000  2857.0000
   7317.5000   201.1296     0.8295    86.2589   113.2068   172.5751     0.2718   -48.0323     0.2192     0.0000  2897.0000
   7318.0000   201.1296     0.8188    86.7421   112.6882   172.5823     0.2718   -49.0277     0.2215     0.0000  2895.0000
   7318.5000   201.1296     0.8973    87.5290   109.5314   172.5894     0.2717   -50.6466     0.2251     0.0000  2880.0000
   7319.0000   201.1296     0.8179    86.2651   102.8259   172.5965     0.2717   -48.0449     0.2193     0.0000  2915.0000
   7319.5000   201.1296     0.8772    86.7423    96.6402   172.6037     0.2716   -49.0282     0.2215     0.0000  2873.0000
   7320.0000   201.1296     0.7145    86.9275    98.8267   172.6108     0.2716   -49.4094     0.2224     0.0000  2856.0000
   7320.5000   201.1296     0.8402    87.2758   110.1996   172.6180     0.2716   -50.1260     0.2240     0.0000  2880.0000
   7321.0000   201.1296     1.4735    87.7071   115.9561   172.6251     0.2715   -51.0127     0.2259     0.0000  2849.0000
   7321.5000   201.1296     0.9187    88.1873   110.5757   172.6323     0.2715   -51.9985     0.2281     0.0000  2867.0000
   7322.0000   201.1296     0.7949    87.3169   111.1455   172.6394     0.2714   -50.2105     0.2242     0.0000  2880.0000
   7322.5000   201.1296     0.7024    87.5032   101.7542   172.6466     0.2714   -50.5937     0.2250     0.0000  2876.0000
   7323.0000   201.1296     0.8026    87.0760   100.2148   172.6537     0.2713   -49.7150     0.2231     0.0000  2878.0000
   7323.5000   201.1296     0.9345    85.5891    92.0766   172.6609     0.2713   -46.6511     0.2161     0.0000  2884.0000
   7324.0000   201.1296     0.7362    87.4803   105.6772   172.6680     0.2712   -50.5464     0.2249     0.0000  2871.0000
   7324.5000   201.1296     0.7110    86.7541   113.9851   172.6752     0.2712   -49.0523     0.2216     0.0000  2892.0000
   7325.0000   201.1296     0.7419    86.4585   116.2444   172.6823     0.2712   -48.4435     0.2202     0.0000  2890.0000
   7325.5000   201.1296     0.8691    86.9637   105.7594   172.6895     0.2711   -49.4839     0.2225     0.0000  2870.0000
   7326.0000   201.1296     0.7642    87.2178    93.8167   172.6966     0.2711   -50.0067     0.2237     0.0000  2889.0000
   7326.5000   201.1296     0.9627    86.8008    90.3491   172.7037     0.2710   -49.1487     0.2218     0.0000  2878.0000
   7327.0000   201.1296     0.9963    87.2039    89.2517   172.7109     0.2710   -49.9781     0.2236     0.0000  2893.0000
   7327.5000   201.1296     1.1043    87.0757    85.0977   172.7180     0.2709   -49.7143     0.2231     0.0000  2871.0000
   7328.0000   201.1296     1.0476    87.3185    89.2517   172.7252     0.2709   -50.2139     0.2242     0.0000  2847.0000
   7328.5000   201.1296     0.8789    87.0982    98.1179   172.7323     0.2709   -49.7606     0.2232     0.0000  2870.0000
   7329.0000   201.1296     0.7355    86.4153   106.4258   172.7395     0.2708   -48.3545     0.2200     0.0000  2876.0000
   7329.5000   201.1296     0.7473    86.4775   110.5798   172.7466     0.2708   -48.4826     0.2203     0.0000  2895.0000
   7330.0000   201.1296     0.6491    86.4535   101.2683   172.7537     0.2707   -48.4332     0.2202     0.0000  2895.0000
   7330.5000   201.1296     0.5790    86.1820   103.7754   172.7609     0.2707   -47.8738     0.2189     0.0000  2894.0000
   7331.0000   201.1296     0.7901    85.8044    98.1494   172.7680     0.2706   -47.0952     0.2171     0.0000  2888.0000
   7331.5000   201.1296     0.7924    85.5747   103.8461   172.7752     0.2706   -46.6213     0.2160     0.0000  2878.0000
   7332.0000   201.1296     0.6820    86.3388    99.7241   172.7823     0.2706   -48.1968     0.2196     0.0000  2899.0000
   7332.5000   201.1296     0.5587    86.0720    97.5613   172.7895     0.2705   -47.6469     0.2184     0.0000  2874.0000
   7333.0000   201.1296     0.7042    86.1623    99.1191   172.7966     0.2705   -47.8330     0.2188     0.0000  2848.0000
   7333.5000   201.1296     0.7297    86.0694    96.0609   172.8038     0.2704   -47.6416     0.2184     0.0000  2858.0000
   7334.0000   201.1296     0.9013    85.7559    98.1562   172.8109     0.2704   -46.9951     0.2169     0.0000  2857.0000
   7334.5000   201.1296     0.8495    84.8648   100.7052   172.8181     0.2703   -45.1561     0.2126     0.0000  2885.0000
   7335.0000   201.1296     0.8670    84.9132   106.9796   172.8252     0.2703   -45.2559     0.2128     0.0000  2899.0000
   7335.5000   201.1296     0.6260    85.7306   109.1671   172.8324     0.2703   -46.9429     0.2167     0.0000  2926.0000
   7336.0000   201.1296     0.9334    84.8671   104.4997   172.8395     0.2702   -45.1609     0.2126     0.0000  2892.0000
   7336.5000   201.1296     0.9468    85.1771   102.9400   172.8466     0.2702   -45.8008     0.2141     0.0000  2898.0000
   7337.0000   201.1296     0.7331    84.9385   100.2149   172.8538     0.2701   -45.3083     0.2129     0.0000  2904.0000
   7337.5000   201.1296     0.7584    84.8803    97.6851   172.8609     0.2701   -45.1880     0.2127     0.0000  2909.0000
   7338.0000   201.1296     0.7170    86.6298    95.6445   172.8681     0.2700   -48.7964     0.2210     0.0000  2880.0000
   7338.5000   201.1296     0.8692    85.9461    97.2023   172.8752     0.2700   -47.3874     0.2178     0.0000  2861.0000
   7339.0000   201.1296     1.1542    86.7851   103.0179   172.8824     0.2700   -49.1162     0.2217     0.0000  2887.0000
   7339.5000   201.1296     0.9705    86.0619   112.3370   172.8895     0.2699   -47.6262     0.2183     0.0000  2915.0000
   7340.0000   201.1296     0.8597    85.2505   110.7792   172.8967     0.2699   -45.9522     0.2144     0.0000  2880.0000
   7340.5000   201.1296     0.9360    85.8746   115.8429   172.9038     0.2698   -47.2399     0.2174     0.0000  2876.0000
   7341.0000   201.1296     0.9216    80.5755   104.6498   172.9110     0.2698   -36.3106     0.1906     0.0000  2858.0000
   7341.5000   201.1296     0.8714    74.6195    99.9403   172.9181     0.2697   -24.3033     0.1560     0.0000  2878.0000
   7342.0000   201.1296     0.6938    70.1948    78.6765   172.9252     0.2697   -15.9619     0.1264     0.0000  2900.0000
   7342.5000   201.1296     0.6512    69.0608    81.5110   172.9324     0.2697   -13.9609     0.1182     0.0000  2867.0000
   7343.0000   201.1296     0.8742    72.6774    90.6840   172.9395     0.2696   -20.5539     0.1434     0.0000  2903.0000
   7343.5000   201.1296     0.7694    78.2411   111.5313   172.9467     0.2696   -31.5410     0.1777     0.0000  2925.0000
   7344.0000   201.1296     0.7509    81.6571   111.5313   172.9538     0.2696   -38.5355     0.1964     0.0000  2915.0000
   7344.5000   201.1296     0.7742    81.6175   104.9118   172.9610     0.2695   -38.4540     0.1962     0.0000  2890.0000
   7345.0000   201.1296     0.7935    81.2679    91.8730   172.9681     0.2695   -37.7342     0.1943     0.0000  2858.0000
   7345.5000   201.1296     0.8256    80.8457    93.4308   172.9753     0.2694   -36.8657     0.1921     0.0000  2809.0000
   7346.0000   201.1296     0.8353    81.2336    94.0289   172.9824     0.2694   -37.6635     0.1941     0.0000  2899.0000
   7346.5000   201.1296     0.8488    81.1710    93.5536   172.9895     0.2694   -37.5347     0.1938     0.0000  2884.0000
   7347.0000   201.1296     0.8845    80.1003    87.8418   172.9967     0.2693   -35.3355     0.1880     0.0000  2902.0000
   7347.5000   201.1296     0.8843    80.3442    84.2071   173.0038     0.2693   -35.8357     0.1894     0.0000  2888.0000
   7348.0000   201.1296     0.8665    80.7742    86.8465   173.0110     0.2692   -36.7187     0.1917     0.0000  2879.0000
   7348.5000   201.1296     0.9164    80.8701    94.0720   173.0181     0.2692   -36.9159     0.1922     0.0000  2926.0000
   7349.0000   201.1296     0.9033    81.8546    98.3079   173.0253     0.2692   -38.9425     0.1974     0.0000  2925.0000
   7349.5000   201.1296     0.8972    82.4287    97.6564   173.0324     0.2691   -40.1263     0.2004     0.0000  2913.0000
   7350.0000   201.1296     1.0099    83.2953    90.8001   173.0396     0.2691   -41.9149     0.2048     0.0000  2933.0000
   7350.5000   201.1296     0.9853    83.6695    82.4713   173.0467     0.2690   -42.6878     0.2067     0.0000  2890.0000
   7351.0000   201.1296     0.9216    83.4871    90.7793   173.0539     0.2690   -42.3109     0.2058     0.0000  2887.0000
   7351.5000   201.1296     0.9528    83.0178    93.5424   173.0610     0.2689   -41.3419     0.2034     0.0000  2894.0000
   7352.0000   201.1296     0.9020    81.3434    96.0775   173.0682     0.2689   -37.8895     0.1947     0.0000  2864.0000
   7352.5000   201.1296     0.8898    80.9852    81.5386   173.0753     0.2689   -37.1526     0.1928     0.0000  2884.0000
   7353.0000   201.1296     0.8774    80.5943    81.5219   173.0824     0.2688   -36.3492     0.1907     0.0000  2890.0000
   7353.5000   201.1296     0.7214    80.0806    85.2472   173.0896     0.2688   -35.2951     0.1879     0.0000  2872.0000
   7354.0000   201.1296     0.8893    80.1684    87.8111   173.0967     0.2687   -35.4750     0.1884     0.0000  2894.0000
   7354.5000   201.1296     0.9334    79.8052    84.2108   173.1039     0.2687   -34.7308     0.1864     0.0000  2864.0000
   7355.0000   201.1296     0.9400    79.5140    80.1744   173.1110     0.2687   -34.1350     0.1848     0.0000  2879.0000
   7355.5000   201.1296     0.9271    79.5141    80.6930   173.1182     0.2686   -34.1353     0.1848     0.0000  2911.0000
   7356.0000   201.1296     0.9477    79.5532    82.8097   173.1253     0.2686   -34.2152     0.1850     0.0000  2872.0000
   7356.5000   201.1296     0.9461    79.6359    86.2362   173.1325     0.2685   -34.3844     0.1855     0.0000  2892.0000
   7357.0000   201.1296     0.9332    79.3615    88.7016   173.1396     0.2685   -33.8232     0.1840     0.0000  2892.0000
   7357.5000   201.1296     0.9647    79.4300    87.0698   173.1468     0.2685   -33.9632     0.1844     0.0000  2909.0000
   7358.0000   201.1296     0.9834    79.2954    87.0698   173.1539     0.2684   -33.6882     0.1836     0.0000  2892.0000
   7358.5000   201.1296     0.9834    79.5542    87.9914   173.1611     0.2684   -34.2172     0.1850     0.0000  2864.0000
   7359.0000   201.1296     0.9831    80.4998    89.5491   173.1682     0.2683   -36.1552     0.1902     0.0000  2862.0000
   7359.5000   201.1296     0.9895    80.8578    82.2512   173.1753     0.2683   -36.8906     0.1921     0.0000  2893.0000
   7360.0000   201.1296     0.9895    80.9820    76.8507   173.1825     0.2683   -37.1460     0.1928     0.0000  2876.0000
   7360.5000   201.1296     0.9895    80.5836    66.8471   173.1896     0.2682   -36.3273     0.1907     0.0000  2895.0000
   7361.0000   201.1296     0.9960    80.0217    69.4084   173.1968     0.2682   -35.1744     0.1876     0.0000  2904.0000
   7361.5000   201.1296     1.0209    80.1803    63.7130   173.2039     0.2681   -35.4996     0.1885     0.0000  2898.0000
   7362.0000   201.1296     0.8902    77.1730    65.4942   173.2111     0.2681   -29.3811     0.1715     0.0000  2918.0000
   7362.5000   201.1296     0.8511    78.1946    64.5191   173.2182     0.2681   -31.4466     0.1774     0.0000  2902.0000
   7363.0000   201.1296     0.9404    79.4092    71.7418   173.2254     0.2680   -33.9208     0.1842     0.0000  2928.0000
   7363.5000   201.1296     1.1135    80.3446    79.7259   173.2325     0.2680   -35.8365     0.1894     0.0000  2910.0000
   7364.0000   201.1296     0.8700    78.5139    81.2836   173.2396     0.2679   -32.0955     0.1792     0.0000  2875.0000
   7364.5000   201.1296     0.8453    76.4891    69.8602   173.2468     0.2679   -28.0080     0.1674     0.0000  2872.0000
   7365.0000   201.1296     0.8459    70.2396    52.9633   173.2539     0.2679   -16.0423     0.1267     0.0000  2833.0000
   7365.5000   201.1296     0.7963    66.3550    41.6960   173.2611     0.2678    -9.5058     0.0975     0.0000  2821.0000
   7366.0000   201.1296     0.7072    63.8447    40.1383   173.2682     0.2678    -5.8931     0.0768     0.0000  2849.0000
   7366.5000   201.1296     0.6956    63.4094    45.2868   173.2754     0.2678    -5.3296     0.0730     0.0000  2870.0000
   7367.0000   201.1296     0.6718    63.4897    47.9772   173.2825     0.2677    -5.4319     0.0737     0.0000  2973.0000
   7367.5000   201.1296     0.6604    64.8310    51.0927   173.2897     0.2677    -7.2425     0.0851     0.0000  2887.0000
   7368.0000   201.1296     0.6041    70.0805    59.4123   173.2968     0.2677   -15.7570     0.1256     0.0000  2812.0000
   7368.5000   201.1296     0.5679    74.4444    66.4618   173.3040     0.2676   -23.9606     0.1549     0.0000  2841.0000
   7369.0000   201.1296     0.5499    77.8239    72.1736   173.3111     0.2676   -30.6953     0.1753     0.0000  2817.0000
   7369.5000   201.1296     0.4607    82.3444    67.6183   173.3183     0.2676   -39.9524     0.2000     0.0000  2836.0000
   7370.0000   201.1296     0.6099    79.7334    72.7803   173.3254     0.2675   -34.5839     0.1860     0.0000  2852.0000
   7370.5000   201.1296     0.5934    80.3161    74.8573   173.3326     0.2675   -35.7780     0.1892     0.0000  2858.0000
   7371.0000   201.1296     0.7147    82.3845    89.9587   173.3397     0.2674   -40.0351     0.2002     0.0000  2847.0000
   7371.5000   201.1296     0.7373    83.5422    97.2282   173.3468     0.2674   -42.4248     0.2061     0.0000  2884.0000
   7372.0000   201.1296     0.8986    85.3427   108.6076   173.3540     0.2674   -46.1425     0.2149     0.0000  2867.0000
   7372.5000   201.1296     1.0161    85.1876   106.9026   173.3611     0.2673   -45.8225     0.2141     0.0000  2837.0000
   7373.0000   201.1296     0.8864    84.9841    99.6332   173.3683     0.2673   -45.4023     0.2132     0.0000  2821.0000
   7373.5000   201.1296     1.1778    83.3277    99.0713   173.3754     0.2672   -41.9819     0.2050     0.0000  2760.0000
   7374.0000   201.1296     0.7411    83.6325   102.8206   173.3826     0.2672   -42.6113     0.2065     0.0000  2799.0000
